generation,index,fitness,individual,state
62,11,0.08638521,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
62,12,0.085075475,"""1;0.21271911""","""Rt 0.0000 - Step 57"""
62,13,0.084193096,"""1;0.9""","""Rt 0.0000 - Step 21"""
62,14,0.08242197,"""1;0.9""","""Rt 0.0000 - Step 18"""
62,15,0.08603351,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
62,16,0.08570872,"""1;0.5127191""","""Rt 0.0000 - Step 32"""
62,17,0.0816356,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
62,18,0.08648869,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
62,19,0.08343894,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
62,20,0.04121324,"""0.9;0.5127191""","""Rt 0.0000 - Step 26"""
62,21,0.084152825,"""1;0.3127191""","""Rt 0.0000 - Step 43"""
62,22,0.020646088,"""0.9;0.9127192""","""Rt 0.0000 - Step 18"""
62,23,0.07958579,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
62,24,0.08421253,"""1;0.9127192""","""Rt 0.0000 - Step 24"""
62,25,0.084479794,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
62,26,0.08478079,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
62,27,0.085402474,"""1;0.9""","""Rt 0.0000 - Step 21"""
62,28,0.0826067,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
62,29,0.08196444,"""1;0.9127192""","""Rt 0.0000 - Step 23"""
62,30,0.07823548,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
62,31,0.07920411,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
62,32,0.0773999,"""1;0.7063595""","""Rt 0.0000 - Step 19"""
62,33,0.08310877,"""1;0.4127191""","""Rt 0.0000 - Step 36"""
62,34,0.07704138,"""1;0.6127192""","""Rt 0.0000 - Step 23"""
62,35,0.086638026,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
62,36,0.08535679,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
62,37,0.0848342,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
62,38,0.08127606,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
62,39,0.08096908,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
62,40,0.08486642,"""1;0.5563595""","""Rt 0.0000 - Step 25"""
62,41,0.07938959,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
62,42,0.08217069,"""1;0.6127192""","""Rt 0.0000 - Step 23"""
62,43,0.08401132,"""1;0.7127192""","""Rt 0.0000 - Step 25"""
62,44,0.081275076,"""1;1""","""Rt 0.0000 - Step 20"""
62,45,0.04320274,"""0.9;0.56271917""","""Rt 0.0000 - Step 29"""
62,46,0.017981397,"""0.9;0.90635955""","""Rt 0.0000 - Step 4"""
62,47,0.084335424,"""1;0.60635954""","""Rt 0.0000 - Step 21"""
62,48,0.07978261,"""1;0.56271917""","""Rt 0.0000 - Step 23"""
62,49,0.08329218,"""1;0.60635954""","""Rt 0.0000 - Step 27"""
62,50,0.081145205,"""1;0.90635955""","""Rt 0.0000 - Step 20"""
62,51,0.08185862,"""1;0.7063595""","""Rt 0.0000 - Step 24"""
62,52,0.08103653,"""1;0.90635955""","""Rt 0.0000 - Step 21"""
62,53,0.08446774,"""1;0.6127192""","""Rt 0.0000 - Step 24"""
62,54,0.08505578,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
62,55,0.085204564,"""1;0.2627191""","""Rt 0.0000 - Step 44"""
62,56,0.08204232,"""1;0.3627191""","""Rt 0.0000 - Step 34"""
62,57,0.08433235,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
62,58,0.08092241,"""1;0.5127191""","""Rt 0.0000 - Step 34"""
62,59,0.08015459,"""1;0.70635957""","""Rt 0.0000 - Step 23"""
63,0,0.08134442,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
63,1,0.082047895,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
63,2,0.08531161,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
63,3,0.08707382,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
63,4,0.08002229,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
63,5,0.08269492,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
63,6,0.07952432,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
63,7,0.084970236,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
63,8,0.08328171,"""1;0.9""","""Rt 0.0000 - Step 19"""
63,9,0.08622501,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
63,10,0.07447387,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
63,11,0.08511175,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
63,12,0.084705554,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
63,13,0.0862761,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
63,14,0.085329786,"""1;0.9""","""Rt 0.0000 - Step 19"""
63,15,0.08446984,"""1;0.9127192""","""Rt 0.0000 - Step 17"""
63,16,0.03069585,"""0.9;0.9""","""Rt 0.0000 - Step 4"""
63,17,0.08170955,"""1;0.9""","""Rt 0.0000 - Step 22"""
63,18,0.077623166,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
63,19,0.08135848,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
63,20,0.08649419,"""1;0.3127191""","""Rt 0.0000 - Step 45"""
63,21,0.08701622,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
63,22,0.0819556,"""1;0.9127192""","""Rt 0.0000 - Step 17"""
63,23,0.082014665,"""1;0.9""","""Rt 0.0000 - Step 19"""
63,24,0.08639236,"""1;0.21271911""","""Rt 0.0000 - Step 48"""
63,25,0.086500056,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
63,26,0.080328576,"""1;0.3127191""","""Rt 0.0000 - Step 32"""
63,27,0.087202385,"""1;0.9""","""Rt 0.0000 - Step 21"""
63,28,0.08788665,"""1;0.9127192""","""Rt 0.0000 - Step 20"""
63,29,0.08260043,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
63,30,0.08433552,"""1;0.21271911""","""Rt 0.0000 - Step 44"""
63,31,0.08510676,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
63,32,0.085010976,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
63,33,0.08417475,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
63,34,0.0810177,"""1;0.60635954""","""Rt 0.0000 - Step 21"""
63,35,0.08440709,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
63,36,0.08559994,"""1;0.60635954""","""Rt 0.0000 - Step 20"""
63,37,0.08228718,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
63,38,0.046233907,"""0.9;0.4127191""","""Rt 0.0000 - Step 29"""
63,39,0.086549014,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
63,40,0.078794315,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
63,41,0.08124068,"""1;0.65635955""","""Rt 0.0000 - Step 24"""
63,42,0.08467744,"""1;0.60635954""","""Rt 0.0000 - Step 25"""
63,43,0.08403269,"""1;0.65635955""","""Rt 0.0000 - Step 26"""
63,44,0.03897799,"""0.9;0.5127191""","""Rt 0.0000 - Step 30"""
63,45,0.08388646,"""1;0.7063595""","""Rt 0.0000 - Step 18"""
63,46,0.08047109,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
63,47,0.084912196,"""1;0.60635954""","""Rt 0.0000 - Step 23"""
63,48,0.08496254,"""1;0.8063595""","""Rt 0.0000 - Step 21"""
63,49,0.08447461,"""1;0.66271913""","""Rt 0.0000 - Step 21"""
63,50,0.07921179,"""1;0.4627191""","""Rt 0.0000 - Step 32"""
63,51,0.086906485,"""1;0.5563595""","""Rt 0.0000 - Step 27"""
63,52,0.08422601,"""1;0.60635954""","""Rt 0.0000 - Step 26"""
63,53,0.08613253,"""1;0.7063595""","""Rt 0.0000 - Step 25"""
63,54,0.08055434,"""1;0.90635955""","""Rt 0.0000 - Step 21"""
63,55,0.08167689,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
63,56,0.08255367,"""1;0.71271914""","""Rt 0.0000 - Step 27"""
63,57,0.08529063,"""1;0.7063595""","""Rt 0.0000 - Step 19"""
63,58,0.084387735,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
63,59,0.082200564,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
64,0,0.0789469,"""1;0.9""","""Rt 0.0000 - Step 19"""
64,1,0.08321407,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
64,2,0.085510686,"""1;0.21271911""","""Rt 0.0000 - Step 53"""
64,3,0.037179425,"""0.9;0.4127191""","""Rt 0.0000 - Step 34"""
64,4,0.08887692,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
64,5,0.083176486,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
64,6,0.08627798,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
64,7,0.08186687,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
64,8,0.08368634,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
64,9,0.08664358,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
64,10,0.01676773,"""0.9;0.9""","""Rt 0.0000 - Step 21"""
64,11,0.08180737,"""1;0.21271911""","""Rt 0.0000 - Step 48"""
64,12,0.08418088,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
64,13,0.084721,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
64,14,0.08395656,"""1;1""","""Rt 0.0000 - Step 16"""
64,15,0.085509405,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
64,16,0.08285829,"""1;0.79999995""","""Rt 0.0000 - Step 20"""
64,17,0.08700998,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
64,18,0.0860186,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
64,19,0.08413891,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
64,20,0.08399022,"""1;0.9""","""Rt 0.0000 - Step 18"""
64,21,0.08471497,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
64,22,0.07496073,"""1;0.3127191""","""Rt 0.0000 - Step 45"""
64,23,0.0845249,"""1;0.9127192""","""Rt 0.0000 - Step 19"""
64,24,0.083325244,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
64,25,0.08288482,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
64,26,0.08352111,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
64,27,0.08405244,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
64,28,0.081976846,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
64,29,0.08534749,"""1;1""","""Rt 0.0000 - Step 19"""
64,30,0.083428,"""1;0.65635955""","""Rt 0.0000 - Step 23"""
64,31,0.08519576,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
64,32,0.08282747,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
64,33,0.07907079,"""1;0.5063595""","""Rt 0.0000 - Step 24"""
64,34,0.081104234,"""1;0.46271908""","""Rt 0.0000 - Step 24"""
64,35,0.085061446,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
64,36,0.08243292,"""1;0.60635954""","""Rt 0.0000 - Step 26"""
64,37,0.083911516,"""1;0.46271908""","""Rt 0.0000 - Step 32"""
64,38,0.08525129,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
64,39,0.08355331,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
64,40,0.07793009,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
64,41,0.08516185,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
64,42,0.08552699,"""1;0.7063595""","""Rt 0.0000 - Step 25"""
64,43,0.087427825,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
64,44,0.08214499,"""1;0.60635954""","""Rt 0.0000 - Step 21"""
64,45,0.08622004,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
64,46,0.08319318,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
64,47,0.079148605,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
64,48,0.07686505,"""1;0.60635954""","""Rt 0.0000 - Step 24"""
64,49,0.08161419,"""1;0.65635955""","""Rt 0.0000 - Step 22"""
64,50,0.0816964,"""1;0.6127192""","""Rt 0.0000 - Step 24"""
64,51,0.08127607,"""1;0.6127192""","""Rt 0.0000 - Step 22"""
64,52,0.07992928,"""1;0.70635957""","""Rt 0.0000 - Step 20"""
64,53,0.0828972,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
64,54,0.08467592,"""1;0.7063595""","""Rt 0.0000 - Step 23"""
64,55,0.08223648,"""1;0.60635954""","""Rt 0.0000 - Step 27"""
64,56,0.080791704,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
64,57,0.08496006,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
64,58,0.019839194,"""0.9;0.7063595""","""Rt 0.0000 - Step 4"""
64,59,0.08502788,"""1;0.36271912""","""Rt 0.0000 - Step 37"""
65,0,0.086903796,"""1;1""","""Rt 0.0000 - Step 21"""
65,1,0.08298315,"""1;0.4127191""","""Rt 0.0000 - Step 34"""
65,2,0.08623438,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
65,3,0.08240862,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
65,4,0.08434008,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
65,5,0.041253697,"""0.9;0.4127191""","""Rt 0.0000 - Step 18"""
65,6,0.076516725,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
65,7,0.081959784,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
65,8,0.036116205,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
65,9,0.08148463,"""1;0.9127192""","""Rt 0.0000 - Step 20"""
65,10,0.08355882,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
65,11,0.07996647,"""1;0.4127191""","""Rt 0.0000 - Step 34"""
65,12,0.08484051,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
65,13,0.08410374,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
65,14,0.07896896,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
65,15,0.07904433,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
65,16,0.0855311,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
65,17,0.081244625,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
65,18,0.08263064,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
65,19,0.08231778,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
65,20,0.08277163,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
65,21,0.086217955,"""1;0.9127192""","""Rt 0.0000 - Step 17"""
65,22,0.037930183,"""0.9;0.4127191""","""Rt 0.0000 - Step 33"""
65,23,0.083280735,"""1;0.3127191""","""Rt 0.0000 - Step 46"""
65,24,0.08056152,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
65,25,0.08501454,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
65,26,0.08613499,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
65,27,0.08462174,"""1;0.81271917""","""Rt 0.0000 - Step 22"""
65,28,0.08075134,"""1;0.9""","""Rt 0.0000 - Step 17"""
65,29,0.08631859,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
65,30,0.08465442,"""1;0.6127192""","""Rt 0.0000 - Step 25"""
65,31,0.08355565,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
65,32,0.07974829,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
65,33,0.085568905,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
65,34,0.085912876,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
65,35,0.08597068,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
65,36,0.08393346,"""1;0.66271913""","""Rt 0.0000 - Step 20"""
65,37,0.08333825,"""1;0.65635955""","""Rt 0.0000 - Step 22"""
65,38,0.07598241,"""1;0.4127191""","""Rt 0.0000 - Step 15"""
65,39,0.083098605,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
65,40,0.08921552,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
65,41,0.07600582,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
65,42,0.07857064,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
65,43,0.08273943,"""1;0.90635955""","""Rt 0.0000 - Step 21"""
65,44,0.08318905,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
65,45,0.08573908,"""1;0.6127192""","""Rt 0.0000 - Step 27"""
65,46,0.08682509,"""1;0.65635955""","""Rt 0.0000 - Step 22"""
65,47,0.08015482,"""1;0.66271913""","""Rt 0.0000 - Step 25"""
65,48,0.08292489,"""1;0.6127192""","""Rt 0.0000 - Step 20"""
65,49,0.079123795,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
65,50,0.08449969,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
65,51,0.0835804,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
65,52,0.08354895,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
65,53,0.08327336,"""1;0.6127192""","""Rt 0.0000 - Step 25"""
65,54,0.08449806,"""1;0.8563596""","""Rt 0.0000 - Step 18"""
65,55,0.08229585,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
65,56,0.08081893,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
65,57,0.084593795,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
65,58,0.07999976,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
65,59,0.08301848,"""1;0.66271913""","""Rt 0.0000 - Step 26"""
66,0,0.08424563,"""1;0.81271917""","""Rt 0.0000 - Step 23"""
66,1,0.08055602,"""1;0.6127191""","""Rt 0.0000 - Step 29"""
66,2,0.08339478,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
66,3,0.084466845,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
66,4,0.04188523,"""0.9;0.4127191""","""Rt 0.0000 - Step 33"""
66,5,0.08496502,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
66,6,0.08017559,"""1;0.9""","""Rt 0.0000 - Step 21"""
66,7,0.08298467,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
66,8,0.08065433,"""1;1""","""Rt 0.0000 - Step 21"""
66,9,0.08443495,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
66,10,0.08293338,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
66,11,0.079868086,"""1;0.9127192""","""Rt 0.0000 - Step 17"""
66,12,0.08434807,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
66,13,0.0820142,"""1;0.9127192""","""Rt 0.0000 - Step 25"""
66,14,0.083578035,"""1;1""","""Rt 0.0000 - Step 21"""
66,15,0.04708553,"""0.9;0.3127191""","""Rt 0.0000 - Step 2"""
66,16,0.084971584,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
66,17,0.085324794,"""1;1""","""Rt 0.0000 - Step 25"""
66,18,0.08272681,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
66,19,0.08496117,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
66,20,0.075845085,"""1;0.9127192""","""Rt 0.0000 - Step 20"""
66,21,0.07999631,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
66,22,0.087868616,"""1;0.4127191""","""Rt 0.0000 - Step 25"""
66,23,0.085457616,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
66,24,0.08659878,"""1;0.9127192""","""Rt 0.0000 - Step 20"""
66,25,0.08402701,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
66,26,0.08213724,"""1;0.9127192""","""Rt 0.0000 - Step 20"""
66,27,0.08399105,"""1;1""","""Rt 0.0000 - Step 22"""
66,28,0.0844909,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
66,29,0.029135099,"""0.9;0.6127191""","""Rt 0.0000 - Step 23"""
66,30,0.061826933,"""0.95;0.5627191""","""Rt 0.0000 - Step 26"""
66,31,0.084103815,"""1;0.65635955""","""Rt 0.0000 - Step 20"""
66,32,0.08486225,"""1;0.4627191""","""Rt 0.0000 - Step 37"""
66,33,0.083433904,"""1;0.5063595""","""Rt 0.0000 - Step 28"""
66,34,0.07302563,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
66,35,0.019192312,"""0.9;0.9127192""","""Rt 0.0000 - Step 14"""
66,36,0.08349594,"""1;0.21271911""","""Rt 0.0000 - Step 60"""
66,37,0.08108482,"""1;0.8063596""","""Rt 0.0000 - Step 20"""
66,38,0.078873426,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
66,39,0.08090249,"""1;0.76271915""","""Rt 0.0000 - Step 26"""
66,40,0.029972155,"""0.9;0.65635955""","""Rt 0.0000 - Step 24"""
66,41,0.08101302,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
66,42,0.08068492,"""1;0.5063595""","""Rt 0.0000 - Step 27"""
66,43,0.08439271,"""1;0.6127192""","""Rt 0.0000 - Step 26"""
66,44,0.08294911,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
66,45,0.083957985,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
66,46,0.08525892,"""1;0.6127192""","""Rt 0.0000 - Step 25"""
66,47,0.07977079,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
66,48,0.06394174,"""0.95;0.4127191""","""Rt 0.0000 - Step 29"""
66,49,0.080104046,"""1;0.5627191""","""Rt 0.0000 - Step 21"""
66,50,0.07969794,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
66,51,0.083839186,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
66,52,0.07624575,"""1;0.76271915""","""Rt 0.0000 - Step 20"""
66,53,0.083813906,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
66,54,0.08465719,"""1;0.21271911""","""Rt 0.0000 - Step 54"""
66,55,0.08336839,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
66,56,0.08344595,"""1;0.7563596""","""Rt 0.0000 - Step 21"""
66,57,0.08485238,"""1;0.4627191""","""Rt 0.0000 - Step 27"""
66,58,0.08683263,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
66,59,0.085741594,"""1;0.9563596""","""Rt 0.0000 - Step 22"""
67,0,0.08389134,"""1;0.4127191""","""Rt 0.0000 - Step 36"""
67,1,0.08346248,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
67,2,0.08426033,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
67,3,0.074767485,"""1;0.9127192""","""Rt 0.0000 - Step 19"""
67,4,0.08668508,"""1;1""","""Rt 0.0000 - Step 24"""
67,5,0.08855819,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
67,6,0.08597584,"""1;1""","""Rt 0.0000 - Step 19"""
67,7,0.08441699,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
67,8,0.08265829,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
67,9,0.081626356,"""1;0.81271917""","""Rt 0.0000 - Step 24"""
67,10,0.05040245,"""0.9;0.3127191""","""Rt 0.0000 - Step 11"""
67,11,0.082643546,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
67,12,0.08771767,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
67,13,0.08184559,"""1;1""","""Rt 0.0000 - Step 21"""
67,14,0.0841378,"""1;0.71271914""","""Rt 0.0000 - Step 18"""
67,15,0.08395215,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
67,16,0.08496271,"""1;0.3127191""","""Rt 0.0000 - Step 32"""
67,17,0.08497157,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
67,18,0.08368864,"""1;0.5127191""","""Rt 0.0000 - Step 20"""
67,19,0.08050315,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
67,20,0.08095392,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
67,21,0.0801747,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
67,22,0.08594514,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
67,23,0.08078013,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
67,24,0.08713943,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
67,25,0.0820987,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
67,26,0.0833478,"""1;1""","""Rt 0.0000 - Step 21"""
67,27,0.0835872,"""1;0.9""","""Rt 0.0000 - Step 22"""
67,28,0.085250154,"""1;0.4127191""","""Rt 0.0000 - Step 25"""
67,29,0.08296313,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
67,30,0.08791753,"""1;0.66271913""","""Rt 0.0000 - Step 19"""
67,31,0.08155478,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
67,32,0.08564332,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
67,33,0.08371104,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
67,34,0.08523826,"""1;0.66271913""","""Rt 0.0000 - Step 24"""
67,35,0.0365135,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
67,36,0.08329326,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
67,37,0.08299486,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
67,38,0.084264405,"""1;0.60635954""","""Rt 0.0000 - Step 28"""
67,39,0.07662323,"""1;0.46271908""","""Rt 0.0000 - Step 25"""
67,40,0.08207524,"""1;0.7563596""","""Rt 0.0000 - Step 21"""
67,41,0.08355634,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
67,42,0.08322915,"""1;0.70635957""","""Rt 0.0000 - Step 21"""
67,43,0.083010286,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
67,44,0.034919303,"""0.9;0.4627191""","""Rt 0.0000 - Step 25"""
67,45,0.08247799,"""1;0.65635955""","""Rt 0.0000 - Step 21"""
67,46,0.08374468,"""1;0.8063595""","""Rt 0.0000 - Step 20"""
67,47,0.077994145,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
67,48,0.083650984,"""1;0.46271908""","""Rt 0.0000 - Step 29"""
67,49,0.078492686,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
67,50,0.08292853,"""1;0.66271913""","""Rt 0.0000 - Step 22"""
67,51,0.08212215,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
67,52,0.083219595,"""1;0.70635957""","""Rt 0.0000 - Step 22"""
67,53,0.08356182,"""1;0.81271917""","""Rt 0.0000 - Step 19"""
67,54,0.08364769,"""1;0.70635957""","""Rt 0.0000 - Step 22"""
67,55,0.085812464,"""1;0.66271913""","""Rt 0.0000 - Step 24"""
67,56,0.08216658,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
67,57,0.08426779,"""1;0.46271908""","""Rt 0.0000 - Step 24"""
67,58,0.078085214,"""1;0.65635955""","""Rt 0.0000 - Step 21"""
67,59,0.08187874,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
68,0,0.08519643,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
68,1,0.086122535,"""1;1""","""Rt 0.0000 - Step 21"""
68,2,0.08048543,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
68,3,0.087060034,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
68,4,0.085695595,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
68,5,0.08653692,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
68,6,0.07924138,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
68,7,0.08430842,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
68,8,0.081200644,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
68,9,0.085285336,"""1;1""","""Rt 0.0000 - Step 19"""
